"class","school","x","y","z","w"
8,2,0.716613515855064,1.63116578533036,0.00725724223181014,-0.854254409905118
8,2,0.581482118962049,1.02451183398163,0.00725724223181014,-0.854254409905118
9,2,2.81094193572852,NA,-0.22581644900698,-0.854254409905118
9,2,1.64150393860252,0.489974451116589,-0.22581644900698,-0.854254409905118
9,2,1.19603394964447,0.410769413069868,-0.22581644900698,-0.854254409905118
9,2,1.22868202255269,NA,-0.22581644900698,-0.854254409905118
9,2,1.84037981251906,NA,-0.22581644900698,-0.854254409905118
9,2,1.11123044467908,1.59517404391438,-0.22581644900698,-0.854254409905118
9,2,-0.600871535643066,0.464183817707378,-0.22581644900698,-0.854254409905118
9,2,0.102168393334442,0.127432303092872,-0.22581644900698,-0.854254409905118
9,2,1.59396038116675,1.41273189682773,-0.22581644900698,-0.854254409905118
9,2,0.725104110009269,2.04142622460623,-0.22581644900698,-0.854254409905118
10,2,0.721677353536801,0.624801405145685,0.805324497969611,-0.854254409905118
10,2,0.174728991122547,NA,0.805324497969611,-0.854254409905118
10,2,1.41187060871757,-0.236316074334935,0.805324497969611,-0.854254409905118
10,2,1.64807366838635,0.378829258563897,0.805324497969611,-0.854254409905118
10,2,1.38753659418742,0.525723758658305,0.805324497969611,-0.854254409905118
10,2,-1.08519653127582,NA,0.805324497969611,-0.854254409905118
10,2,2.08132579111517,1.57289976346944,0.805324497969611,-0.854254409905118
10,2,1.10227753128996,0.221754496854036,0.805324497969611,-0.854254409905118
10,2,1.13756328985783,0.879443638088294,0.805324497969611,-0.854254409905118
10,2,0.285055720809219,2.32524950127601,0.805324497969611,-0.854254409905118
11,3,-0.806341331623987,-0.932069409125545,-0.21544825480937,-0.420273245880762
11,3,NA,NA,-0.21544825480937,-0.420273245880762
11,3,-0.952006931865575,-1.98320020659813,-0.21544825480937,-0.420273245880762
11,3,0.286676588330011,-0.705698182159301,-0.21544825480937,-0.420273245880762
11,3,0.896232221752645,-1.41423120700476,-0.21544825480937,-0.420273245880762
11,3,-0.948279152358191,-1.00474386194726,-0.21544825480937,-0.420273245880762
11,3,-0.283781476981225,-0.0913540422038338,-0.21544825480937,-0.420273245880762
11,3,NA,-1.16987524762863,-0.21544825480937,-0.420273245880762
11,3,-1.05372201807803,-2.19942895614025,-0.21544825480937,-0.420273245880762
11,3,-0.224258427459468,-0.307055713514508,-0.21544825480937,-0.420273245880762
12,3,1.43410826531813,0.384508418614383,0.242018644401318,-0.420273245880762
12,3,-0.618357110153474,0.296722628722863,0.242018644401318,-0.420273245880762
12,3,0.212398133261272,-0.280396882837778,0.242018644401318,-0.420273245880762
12,3,-0.216377871181921,NA,0.242018644401318,-0.420273245880762
12,3,0.389800056485725,0.254516698755819,0.242018644401318,-0.420273245880762
12,3,0.316242482238885,-0.0555188970177407,0.242018644401318,-0.420273245880762
12,3,-0.847724881118227,0.436518574678213,0.242018644401318,-0.420273245880762
12,3,NA,NA,0.242018644401318,-0.420273245880762
12,3,NA,0.481739289955894,0.242018644401318,-0.420273245880762
12,3,NA,-0.0207931916614883,0.242018644401318,-0.420273245880762
13,3,0.28378919820652,-0.428512467263507,2.95934467644557,-0.420273245880762
13,3,0.580986806481797,-0.221477836241353,2.95934467644557,-0.420273245880762
13,3,-0.46802858038196,-1.25166260068499,2.95934467644557,-0.420273245880762
13,3,0.582428272641496,-1.1897649335354,2.95934467644557,-0.420273245880762
13,3,0.177373428045159,-0.219425088591031,2.95934467644557,-0.420273245880762
13,3,0.387050006017677,NA,2.95934467644557,-0.420273245880762
13,3,0.179730564631969,-0.720033585769287,2.95934467644557,-0.420273245880762
13,3,-0.102087061736015,NA,2.95934467644557,-0.420273245880762
13,3,-0.300615579619764,-1.09938977030584,2.95934467644557,-0.420273245880762
13,3,-1.0346988489607,-1.07464021791716,2.95934467644557,-0.420273245880762
14,3,0.110397392559191,0.0331541990369814,-0.397416762979476,-0.420273245880762
14,3,1.15843339651804,NA,-0.397416762979476,-0.420273245880762
14,3,-1.497777348411,-0.172634647784264,-0.397416762979476,-0.420273245880762
14,3,-0.457892297336929,-0.177427233334897,-0.397416762979476,-0.420273245880762
14,3,0.928398629845965,0.547780646770509,-0.397416762979476,-0.420273245880762
14,3,NA,-0.59198515308027,-0.397416762979476,-0.420273245880762
14,3,0.346074015529146,0.674321082908452,-0.397416762979476,-0.420273245880762
14,3,0.0768293004773579,0.946880763549691,-0.397416762979476,-0.420273245880762
14,3,0.407046925602853,-0.0285800093108873,-0.397416762979476,-0.420273245880762
14,3,0.125412187569276,0.404970386419644,-0.397416762979476,-0.420273245880762
15,3,0.768342551492865,-0.51083249946438,0.47704199336312,-0.420273245880762
15,3,-0.562348962567684,0.228166569455586,0.47704199336312,-0.420273245880762
15,3,1.48738936220597,0.00304081607113688,0.47704199336312,-0.420273245880762
15,3,-0.480332506680353,NA,0.47704199336312,-0.420273245880762
15,3,-0.88473318076354,-0.390130059072525,0.47704199336312,-0.420273245880762
15,3,-0.00880020517383272,-0.76032165154016,0.47704199336312,-0.420273245880762
15,3,NA,NA,0.47704199336312,-0.420273245880762
15,3,0.228983775717372,-0.969609680061789,0.47704199336312,-0.420273245880762
15,3,-0.200160378029371,NA,0.47704199336312,-0.420273245880762
15,3,0.299358508692891,-0.256747830240884,0.47704199336312,-0.420273245880762
16,4,-1.63572008233016,-0.216402793050018,0.696900812123083,-0.0147112121675666
16,4,0.835924306625925,NA,0.696900812123083,-0.0147112121675666
16,4,-2.10546610628104,-1.46732503873218,0.696900812123083,-0.0147112121675666
16,4,-1.17726372037501,-0.321481181643263,0.696900812123083,-0.0147112121675666
16,4,NA,0.699771350932316,0.696900812123083,-0.0147112121675666
16,4,-0.767274640423025,0.124224866365502,0.696900812123083,-0.0147112121675666
16,4,-1.42272026806465,-0.0910241884487216,0.696900812123083,-0.0147112121675666
16,4,0.741024660172035,0.614743767365593,0.696900812123083,-0.0147112121675666
16,4,NA,NA,0.696900812123083,-0.0147112121675666
16,4,-0.984626486685645,-0.489340908196587,0.696900812123083,-0.0147112121675666
17,4,0.0533009509104055,NA,NA,-0.0147112121675666
17,4,-1.26764803196631,NA,NA,-0.0147112121675666
17,4,-1.94026379179551,NA,NA,-0.0147112121675666
17,4,-1.24477813502196,-1.23820449610829,NA,-0.0147112121675666
17,4,0.459111004691643,-0.849440258502999,NA,-0.0147112121675666
17,4,-0.230578734661202,-1.1631292349042,NA,-0.0147112121675666
17,4,-1.05661916049533,-1.44984801808372,NA,-0.0147112121675666
17,4,-0.251376730656787,NA,NA,-0.0147112121675666
17,4,NA,-0.9293325498913,NA,-0.0147112121675666
17,4,-0.0833130877585477,0.186761085194622,NA,-0.0147112121675666
18,4,NA,-0.307994390422191,1.39990086881756,-0.0147112121675666
18,4,-1.2020078212992,-0.892555682523311,1.39990086881756,-0.0147112121675666
18,4,-0.887198541007013,-0.85175412323319,1.39990086881756,-0.0147112121675666
18,4,-0.265491543842738,-0.244326744389229,1.39990086881756,-0.0147112121675666
18,4,-0.700493285943383,0.0613888453858759,1.39990086881756,-0.0147112121675666
18,4,NA,-0.45561563768308,1.39990086881756,-0.0147112121675666
18,4,-0.73573629528174,-0.548133394928478,1.39990086881756,-0.0147112121675666
18,4,-0.778287751503693,-0.0212437402946863,1.39990086881756,-0.0147112121675666
18,4,0.500273689164941,NA,1.39990086881756,-0.0147112121675666
18,4,0.268572502937275,-0.968626104970509,1.39990086881756,-0.0147112121675666
19,4,-0.330061822322751,0.051073548587438,-0.127854203779708,-0.0147112121675666
19,4,0.569996672888739,-0.774531314832947,-0.127854203779708,-0.0147112121675666
19,4,-0.76992581098926,-0.572936167003004,-0.127854203779708,-0.0147112121675666
19,4,-0.157900779851707,-0.440893788543908,-0.127854203779708,-0.0147112121675666
19,4,NA,-0.731481628921073,-0.127854203779708,-0.0147112121675666
19,4,-1.41530433930007,NA,-0.127854203779708,-0.0147112121675666
19,4,-0.173490608507157,NA,-0.127854203779708,-0.0147112121675666
19,4,-0.891594368752725,-0.659250168889788,-0.127854203779708,-0.0147112121675666
19,4,0.652170548563665,-0.275008386069922,-0.127854203779708,-0.0147112121675666
19,4,NA,-1.2447051944048,-0.127854203779708,-0.0147112121675666
20,4,NA,NA,1.19865746896218,-0.0147112121675666
20,4,-0.421450704120816,NA,1.19865746896218,-0.0147112121675666
20,4,-1.21843105403281,0.127631866560769,1.19865746896218,-0.0147112121675666
20,4,0.0731043030480975,NA,1.19865746896218,-0.0147112121675666
20,4,1.4945879580069,NA,1.19865746896218,-0.0147112121675666
20,4,NA,NA,1.19865746896218,-0.0147112121675666
20,4,-0.394508861243822,0.0691050509263625,1.19865746896218,-0.0147112121675666
20,4,1.40320016292923,-0.775656767511484,1.19865746896218,-0.0147112121675666
20,4,0.514035102501725,0.572662073522496,1.19865746896218,-0.0147112121675666
20,4,-0.273770390808595,-0.495982945920566,1.19865746896218,-0.0147112121675666
21,5,-0.403595736018755,0.552134496985401,-2.11225905570812,0.462216268528729
21,5,1.22529841862528,NA,-2.11225905570812,0.462216268528729
21,5,-0.283440545600963,0.711517217718074,-2.11225905570812,0.462216268528729
21,5,0.0547647297916762,0.308337344798228,-2.11225905570812,0.462216268528729
21,5,1.13083465665654,0.21589906860566,-2.11225905570812,0.462216268528729
21,5,-0.494093813336648,NA,-2.11225905570812,0.462216268528729
21,5,1.50221625973684,0.688440389762618,-2.11225905570812,0.462216268528729
21,5,1.40646198694127,0.422592406909386,-2.11225905570812,0.462216268528729
21,5,1.04498463788326,1.08207091723277,-2.11225905570812,0.462216268528729
21,5,NA,0.721403604655802,-2.11225905570812,0.462216268528729
22,5,1.02407971952765,0.296716540526444,0.65722043809135,0.462216268528729
22,5,-0.316723667173572,0.870854100266528,0.65722043809135,0.462216268528729
22,5,-0.364928424075236,-0.433223305873637,0.65722043809135,0.462216268528729
22,5,0.371316352133377,-0.860130629601869,0.65722043809135,0.462216268528729
22,5,0.568964645603634,0.640137405931201,0.65722043809135,0.462216268528729
22,5,0.792498479986459,0.548573812037481,0.65722043809135,0.462216268528729
22,5,0.921829463794904,-0.38290484090717,0.65722043809135,0.462216268528729
22,5,1.08727180310952,NA,0.65722043809135,0.462216268528729
22,5,-0.808273561841828,-0.778858204300431,0.65722043809135,0.462216268528729
22,5,0.100344641876846,NA,0.65722043809135,0.462216268528729
23,5,0.858048579858575,1.78868884120051,-0.678661621384356,0.462216268528729
23,5,0.955804645167169,-0.053863412490423,-0.678661621384356,0.462216268528729
23,5,1.83352251368872,NA,-0.678661621384356,0.462216268528729
23,5,0.361191567619785,NA,-0.678661621384356,0.462216268528729
23,5,0.929062829483167,NA,-0.678661621384356,0.462216268528729
23,5,0.779318057972472,NA,-0.678661621384356,0.462216268528729
23,5,-0.268453597507036,-0.415242386734041,-0.678661621384356,0.462216268528729
23,5,0.466260354734107,0.204765661256064,-0.678661621384356,0.462216268528729
23,5,0.0596819217813251,NA,-0.678661621384356,0.462216268528729
23,5,0.632713890548105,0.628223372226759,-0.678661621384356,0.462216268528729
24,5,NA,1.49025251128302,-0.406782074134286,0.462216268528729
24,5,0.545352203476775,NA,-0.406782074134286,0.462216268528729
24,5,2.35656042600058,1.22996909215532,-0.406782074134286,0.462216268528729
24,5,1.06593344768887,0.713535884030617,-0.406782074134286,0.462216268528729
24,5,3.45211483431163,1.80738395526097,-0.406782074134286,0.462216268528729
24,5,0.368480291578946,0.0765166072889838,-0.406782074134286,0.462216268528729
24,5,1.10049100728856,1.06647601485444,-0.406782074134286,0.462216268528729
24,5,1.72054457397611,NA,-0.406782074134286,0.462216268528729
24,5,1.15802002001005,0.44232829387366,-0.406782074134286,0.462216268528729
24,5,0.625434509927107,1.87154738028137,-0.406782074134286,0.462216268528729
25,5,1.64665407747969,0.979953825481605,-0.312432557131382,0.462216268528729
25,5,2.50891073797308,0.231139045464651,-0.312432557131382,0.462216268528729
25,5,1.28663435647772,0.682794538375663,-0.312432557131382,0.462216268528729
25,5,1.05267567915014,-0.0725486453041401,-0.312432557131382,0.462216268528729
25,5,0.347048130075419,0.139063889745572,-0.312432557131382,0.462216268528729
25,5,-0.186961500346501,-0.0816068220000364,-0.312432557131382,0.462216268528729
25,5,1.14735992933805,0.057598114268398,-0.312432557131382,0.462216268528729
25,5,1.29786182698477,NA,-0.312432557131382,0.462216268528729
25,5,0.874366683217339,1.20438424072467,-0.312432557131382,0.462216268528729
25,5,0.799643882437717,NA,-0.312432557131382,0.462216268528729
26,6,-0.490515926668236,-0.674424869397993,0.138222281960556,-0.399748610988639
26,6,-2.53833100801407,-2.1342526587382,0.138222281960556,-0.399748610988639
26,6,-1.6985713363329,NA,0.138222281960556,-0.399748610988639
26,6,-1.49687082008092,-1.1615168061919,0.138222281960556,-0.399748610988639
26,6,-1.28348744864187,-1.74952128230242,0.138222281960556,-0.399748610988639
26,6,-2.19892600764799,-0.389746879227498,0.138222281960556,-0.399748610988639
26,6,-2.06067339765552,-0.569308753890848,0.138222281960556,-0.399748610988639
26,6,-2.31993935821887,-1.43329493155394,0.138222281960556,-0.399748610988639
26,6,0.212408024781574,-1.49340404397486,0.138222281960556,-0.399748610988639
26,6,-1.27239416588405,-0.796062262184183,0.138222281960556,-0.399748610988639
27,6,1.43830959079529,NA,-0.761295911710737,-0.399748610988639
27,6,-1.30287094292494,0.480610042439197,-0.761295911710737,-0.399748610988639
27,6,0.735704025573647,NA,-0.761295911710737,-0.399748610988639
27,6,-0.0886983496251079,0.158186134179724,-0.761295911710737,-0.399748610988639
27,6,0.947125976015989,0.691596678743484,-0.761295911710737,-0.399748610988639
27,6,1.95513111465503,NA,-0.761295911710737,-0.399748610988639
27,6,NA,NA,-0.761295911710737,-0.399748610988639
27,6,NA,0.0309529931180687,-0.761295911710737,-0.399748610988639
27,6,-1.88192409479044,-0.773007460922626,-0.761295911710737,-0.399748610988639
27,6,0.440125975426801,0.0898052522277417,-0.761295911710737,-0.399748610988639
28,6,-2.09914995624683,-0.269056596740822,-0.545687652812767,-0.399748610988639
28,6,0.0567050736660226,0.390782634200763,-0.545687652812767,-0.399748610988639
28,6,-0.765831861157976,0.30489129701407,-0.545687652812767,-0.399748610988639
28,6,-0.875961361959276,NA,-0.545687652812767,-0.399748610988639
28,6,-0.346629211404581,-1.15615440282499,-0.545687652812767,-0.399748610988639
28,6,NA,NA,-0.545687652812767,-0.399748610988639
28,6,-1.67300300793683,0.0263290902062523,-0.545687652812767,-0.399748610988639
28,6,NA,-0.437053526785615,-0.545687652812767,-0.399748610988639
28,6,-1.37570923695837,-0.927973372568949,-0.545687652812767,-0.399748610988639
28,6,0.694915292999584,NA,-0.545687652812767,-0.399748610988639
29,6,-0.504786514953244,-0.991855037717633,-1.09555351047582,-0.399748610988639
29,6,NA,NA,-1.09555351047582,-0.399748610988639
29,6,0.266927828007396,-0.84113322051816,-1.09555351047582,-0.399748610988639
29,6,-1.91149870641802,-0.876306089056832,-1.09555351047582,-0.399748610988639
29,6,-1.60644301293093,-1.84205756145455,-1.09555351047582,-0.399748610988639
29,6,-1.37669733727672,-1.69726906691421,-1.09555351047582,-0.399748610988639
29,6,NA,-1.33443564229181,-1.09555351047582,-0.399748610988639
29,6,NA,-1.25531080581192,-1.09555351047582,-0.399748610988639
29,6,-0.980931871502802,-2.76162024083787,-1.09555351047582,-0.399748610988639
29,6,-0.959637796982652,-0.498699491371982,-1.09555351047582,-0.399748610988639
30,6,-0.114913123505879,NA,-1.36371472563068,-0.399748610988639
30,6,-1.92501973602412,-0.810143982564643,-1.36371472563068,-0.399748610988639
30,6,NA,-1.88571945353563,-1.36371472563068,-0.399748610988639
30,6,NA,0.142769566692169,-1.36371472563068,-0.399748610988639
30,6,NA,-1.24116398865846,-1.36371472563068,-0.399748610988639
30,6,NA,-1.13671152441829,-1.36371472563068,-0.399748610988639
30,6,-0.966804480666424,-2.08142404574479,-1.36371472563068,-0.399748610988639
30,6,NA,0.531809007077905,-1.36371472563068,-0.399748610988639
30,6,-1.91020022274255,NA,-1.36371472563068,-0.399748610988639
30,6,NA,-0.665361118346062,-1.36371472563068,-0.399748610988639
31,7,-2.09869823563537,-0.886752044393825,-1.68896628496187,-0.134879108398875
31,7,NA,-1.47460093141436,-1.68896628496187,-0.134879108398875
31,7,0.772106048177181,-0.660171859567608,-1.68896628496187,-0.134879108398875
31,7,NA,-0.944442969645401,-1.68896628496187,-0.134879108398875
31,7,-1.02742038686373,-1.03134993329745,-1.68896628496187,-0.134879108398875
31,7,0.391409078477938,-0.591286695483436,-1.68896628496187,-0.134879108398875
31,7,NA,-0.981317733322459,-1.68896628496187,-0.134879108398875
31,7,-0.138456206509539,-0.53935131853147,-1.68896628496187,-0.134879108398875
31,7,-2.06331254280455,-0.901022549439045,-1.68896628496187,-0.134879108398875
31,7,-0.95087971647436,-0.957996588865273,-1.68896628496187,-0.134879108398875
32,7,-1.09007712499646,-1.37420386960545,0.719149139200579,-0.134879108398875
32,7,-0.84591452767102,NA,0.719149139200579,-0.134879108398875
32,7,NA,-0.70453689080605,0.719149139200579,-0.134879108398875
32,7,NA,-0.487028978033321,0.719149139200579,-0.134879108398875
32,7,NA,-1.89022601911072,0.719149139200579,-0.134879108398875
32,7,NA,-1.46731515732592,0.719149139200579,-0.134879108398875
32,7,-0.863513359336953,-1.3115751345646,0.719149139200579,-0.134879108398875
32,7,-1.66368916201772,-2.03135144207795,0.719149139200579,-0.134879108398875
32,7,-0.405305362526495,-0.863433144768263,0.719149139200579,-0.134879108398875
32,7,-1.05943244998477,-1.36618441412672,0.719149139200579,-0.134879108398875
33,7,-2.31597370370826,-2.3192831569646,0.47046664870984,-0.134879108398875
33,7,-0.403401697160123,-0.910151119898323,0.47046664870984,-0.134879108398875
33,7,NA,NA,0.47046664870984,-0.134879108398875
33,7,-0.659815750022026,-1.22570529320215,0.47046664870984,-0.134879108398875
33,7,-2.46319227198811,NA,0.47046664870984,-0.134879108398875
33,7,-1.87257171071235,-0.532436952923752,0.47046664870984,-0.134879108398875
33,7,-0.1634281463448,-1.03232949806363,0.47046664870984,-0.134879108398875
33,7,-1.15247514129546,-1.64037918893714,0.47046664870984,-0.134879108398875
33,7,-2.59603161439628,-1.26611730547831,0.47046664870984,-0.134879108398875
33,7,-2.3912786391579,-1.75643782748602,0.47046664870984,-0.134879108398875
34,7,NA,-0.807468811850555,-1.45476159911515,-0.134879108398875
34,7,0.821171098879334,-0.150137278791244,-1.45476159911515,-0.134879108398875
34,7,NA,-0.387436382768158,-1.45476159911515,-0.134879108398875
34,7,-1.87839719647019,-1.28328032091115,-1.45476159911515,-0.134879108398875
34,7,-1.13695576181709,0.111320760518097,-1.45476159911515,-0.134879108398875
34,7,-0.972751605714345,-0.70652803714007,-1.45476159911515,-0.134879108398875
34,7,-0.344183976835034,-1.03024843417767,-1.45476159911515,-0.134879108398875
34,7,1.34445949440451,NA,-1.45476159911515,-0.134879108398875
34,7,-1.59120307652895,-0.0634450150672876,-1.45476159911515,-0.134879108398875
34,7,-1.57015845119497,-0.821144774678328,-1.45476159911515,-0.134879108398875
35,7,-0.529761561363483,NA,-0.824256938196885,-0.134879108398875
35,7,1.00774648084511,1.19088074859662,-0.824256938196885,-0.134879108398875
35,7,NA,NA,-0.824256938196885,-0.134879108398875
35,7,1.11097060633296,NA,-0.824256938196885,-0.134879108398875
35,7,1.72581454559052,1.72861080183764,-0.824256938196885,-0.134879108398875
35,7,-0.258962474286801,0.176586808113848,-0.824256938196885,-0.134879108398875
35,7,0.00409418682142215,0.42596226741609,-0.824256938196885,-0.134879108398875
35,7,NA,-0.776544849598124,-0.824256938196885,-0.134879108398875
35,7,NA,-0.200563890120506,-0.824256938196885,-0.134879108398875
35,7,0.568407762864653,-0.58388594032677,-0.824256938196885,-0.134879108398875
36,8,0.124027519926387,-0.580383407993943,-0.253960502840126,-0.559490955603624
36,8,-0.69587595706062,NA,-0.253960502840126,-0.559490955603624
36,8,-2.01701899791496,-0.900895578214914,-0.253960502840126,-0.559490955603624
36,8,0.315750628113952,NA,-0.253960502840126,-0.559490955603624
36,8,-2.05767290910247,-1.59178925277053,-0.253960502840126,-0.559490955603624
36,8,-0.219090315944869,0.128954304065216,-0.253960502840126,-0.559490955603624
36,8,-1.01688659581221,NA,-0.253960502840126,-0.559490955603624
36,8,0.397286547772548,-0.603998128734396,-0.253960502840126,-0.559490955603624
36,8,0.201933261006296,0.337510230430657,-0.253960502840126,-0.559490955603624
36,8,-0.0806427833514096,NA,-0.253960502840126,-0.559490955603624
37,8,-0.275710444683077,-0.948901354670554,-0.680657793003591,-0.559490955603624
37,8,1.24934813647446,-1.49700085534126,-0.680657793003591,-0.559490955603624
37,8,0.224409639235154,NA,-0.680657793003591,-0.559490955603624
37,8,-0.161058304862518,-0.905717938448208,-0.680657793003591,-0.559490955603624
37,8,0.630460140402136,-0.78849700475395,-0.680657793003591,-0.559490955603624
37,8,1.71981173687129,-0.320000029136359,-0.680657793003591,-0.559490955603624
37,8,1.09404033857266,NA,-0.680657793003591,-0.559490955603624
37,8,NA,-0.686444543942372,-0.680657793003591,-0.559490955603624
37,8,0.795844358940061,-0.716903349923167,-0.680657793003591,-0.559490955603624
37,8,0.522225753835103,-0.708965288699911,-0.680657793003591,-0.559490955603624
38,8,0.835776703277638,NA,-1.04671677519978,-0.559490955603624
38,8,0.490424111947535,0.231418514911797,-1.04671677519978,-0.559490955603624
38,8,0.122381690170265,0.125275942365107,-1.04671677519978,-0.559490955603624
38,8,-0.0210475312580544,-0.15818061512087,-1.04671677519978,-0.559490955603624
38,8,0.33347727620616,NA,-1.04671677519978,-0.559490955603624
38,8,0.653546921086465,NA,-1.04671677519978,-0.559490955603624
38,8,0.759680662816293,1.30945390961331,-1.04671677519978,-0.559490955603624
38,8,1.27247866525309,0.245796990905568,-1.04671677519978,-0.559490955603624
38,8,1.55921715686825,-0.169454681509364,-1.04671677519978,-0.559490955603624
38,8,0.0516906563764802,0.248771468295589,-1.04671677519978,-0.559490955603624
39,8,0.959911692541327,NA,-1.06155515618912,-0.559490955603624
39,8,1.29579540339968,-0.350898499554441,-1.06155515618912,-0.559490955603624
39,8,0.0275258570374062,0.318381792717645,-1.06155515618912,-0.559490955603624
39,8,0.88858887528947,0.567506482584048,-1.06155515618912,-0.559490955603624
39,8,1.15382893004337,0.310484533754808,-1.06155515618912,-0.559490955603624
39,8,0.719221251028578,-0.357757789098373,-1.06155515618912,-0.559490955603624
